longitude,latitude,housing_median_age,median_income,median_house_value,roomsPerHousehold,populationPerHousehold,roomsPerPerson,OP_LESSERTHAN_1H_OCEAN,OP_INLAND,OP_NEAR_BAY,OP_NEAR_OCEAN
-119.44,38.53,20,1.5817,97800.0,7,2,2,0,1,0,0
-119.07,37.8,12,3.5294,160700.0,14,2,5,0,1,0,0
-119.08,37.78,17,2.7656,130000.0,12,2,5,0,1,0,0
-118.45,37.7,15,2.35,107800.0,6,2,2,0,1,0,0
-118.98,37.65,18,4.5375,169800.0,8,2,3,0,1,0,0
-118.97,37.64,14,3.6042,137500.0,18,2,7,0,1,0,0
-121.62,36.67,45,2.8942,129000.0,4,3,1,1,0,0,0
-121.65,36.67,52,2.8924,169600.0,5,2,2,1,0,0,0
-121.66,36.89,15,5.5148,253500.0,5,3,1,1,0,0,0
-121.7,36.84,19,4.9107,231900.0,5,3,1,1,0,0,0
-121.65,36.85,20,4.5787,245100.0,6,3,1,1,0,0,0
-121.69,36.8,19,3.338,185300.0,5,3,1,1,0,0,0
-121.72,36.81,18,3.2969,229900.0,5,3,1,1,0,0,0
-121.75,36.77,25,3.2937,135300.0,4,4,1,1,0,0,0
-121.75,36.76,32,2.7694,132400.0,4,4,1,1,0,0,0
-121.64,36.74,30,4.1696,175000.0,6,3,1,1,0,0,0
-121.65,36.77,15,4.7969,227500.0,6,3,1,1,0,0,0
-121.44,36.51,31,3.2219,114700.0,4,4,1,1,0,0,0
-121.74,36.47,28,4.25,279100.0,5,2,2,1,0,0,0
-121.24,36.33,13,3.1222,125500.0,4,3,1,1,0,0,0
-121.13,36.21,27,3.1929,137900.0,4,3,1,1,0,0,0
-121.13,36.21,30,1.7548,95800.0,4,3,1,1,0,0,0
-121.13,36.2,16,2.9559,163200.0,4,3,1,1,0,0,0
-120.79,36.06,29,2.4881,87500.0,6,3,1,1,0,0,0
-121.82,36.54,22,5.5469,378800.0,4,2,1,1,0,0,0
-121.77,36.53,18,10.1854,426000.0,6,2,2,1,0,0,0
-121.88,36.49,28,5.8142,500001.0,7,2,3,0,0,0,1
-121.92,36.56,40,5.5164,369100.0,6,1,3,0,0,0,1
-121.92,36.55,37,3.7852,465800.0,7,1,4,0,0,0,1
-121.93,36.59,25,5.0621,386500.0,7,2,3,0,0,0,1
-121.94,36.57,28,14.4113,500001.0,11,2,5,0,0,0,1
-121.92,36.62,47,3.0379,249300.0,4,2,1,0,0,0,1
-121.93,36.63,33,3.1912,319800.0,5,1,2,0,0,0,1
-121.92,36.61,27,4.3,226400.0,4,2,1,0,0,0,1
-121.92,36.61,21,2.4922,243800.0,3,2,1,0,0,0,1
-121.9,36.6,39,2.4663,236500.0,4,2,2,0,0,0,1
-121.9,36.6,45,3.0625,260300.0,5,2,2,0,0,0,1
-121.91,36.59,31,4.6964,291300.0,6,3,2,0,0,0,1
-121.91,36.6,35,5.5519,329500.0,6,2,2,0,0,0,1
-121.81,36.57,13,6.9615,500001.0,8,2,2,1,0,0,0
-121.87,36.61,21,4.2109,278800.0,4,1,2,1,0,0,0
-121.82,36.61,24,3.8015,169100.0,5,3,1,1,0,0,0
-121.83,36.62,33,2.7708,161800.0,4,2,1,1,0,0,0
-121.8,36.72,14,5.4508,190000.0,5,3,1,1,0,0,0
-122.28,38.29,23,2.2366,140200.0,3,2,1,0,0,1,0
-122.29,38.28,38,3.6083,134200.0,5,3,1,0,0,1,0
-122.3,38.31,34,3.455,137500.0,4,2,1,0,0,1,0
-122.31,38.33,21,3.6042,183300.0,5,3,1,0,0,1,0
-122.31,38.33,26,4.0132,174700.0,5,2,2,0,0,1,0
-122.31,38.32,33,3.7045,161500.0,5,2,1,0,0,1,0
-122.32,38.32,19,5.8002,238700.0,6,2,2,0,0,1,0
-122.31,38.31,32,3.8796,175500.0,5,2,2,0,0,1,0
-122.32,38.29,21,2.3787,177900.0,4,2,1,0,0,1,0
-122.3,38.29,20,2.4728,139700.0,4,2,1,0,0,1,0
-122.3,38.29,25,3.0404,142100.0,4,2,1,0,0,1,0
-122.33,38.21,33,4.625,228600.0,5,2,2,0,0,1,0
-122.36,38.41,18,3.7067,175000.0,4,2,1,0,1,0,0
-122.29,38.4,28,4.7833,361100.0,6,2,2,0,1,0,0
-122.26,38.36,25,6.9931,398800.0,10,1,5,0,1,0,0
-122.48,38.48,29,4.6379,348200.0,7,2,2,0,1,0,0
-122.48,38.51,49,3.1312,247600.0,5,2,2,0,1,0,0
-122.47,38.5,23,4.1993,214500.0,6,2,2,0,1,0,0
-122.45,38.51,18,1.9441,184400.0,4,1,2,0,1,0,0
-122.44,38.57,26,3.6429,159700.0,5,6,1,0,1,0,0
-122.48,38.54,37,4.2096,256600.0,5,2,1,0,1,0,0
-122.46,38.53,32,3.6641,275800.0,5,2,2,0,1,0,0
-122.18,38.49,15,3.3393,146900.0,6,2,2,0,1,0,0
-122.59,38.56,43,4.65,245000.0,7,2,2,1,0,0,0
-121.07,39.09,17,2.8864,143100.0,6,2,2,0,1,0,0
-121.05,39.11,7,3.6333,170200.0,7,2,2,0,1,0,0
-121.07,39.04,9,4.5042,206400.0,7,2,2,0,1,0,0
-121.08,39.18,19,3.7426,162700.0,6,2,2,0,1,0,0
-121.18,39.23,8,3.7125,175000.0,6,2,2,0,1,0,0
-121.2,39.23,9,5.2359,213300.0,6,2,2,0,1,0,0
-121.18,39.19,16,2.4688,138800.0,4,2,2,0,1,0,0
-121.07,39.23,39,1.9886,113800.0,4,2,2,0,1,0,0
-121.05,39.23,20,1.5313,154900.0,4,2,1,0,1,0,0
-121.06,39.22,52,2.325,109700.0,4,2,2,0,1,0,0
-121.09,39.22,25,2.6042,116700.0,5,2,2,0,1,0,0
-121.05,39.2,48,2.3125,108300.0,5,2,2,0,1,0,0
-121.0,39.23,15,4.0426,191700.0,6,3,2,0,1,0,0
-120.93,39.17,13,3.6563,164900.0,5,2,2,0,1,0,0
-120.99,39.18,23,3.6607,153000.0,6,2,2,0,1,0,0
-121.02,39.17,17,3.2303,149500.0,4,2,1,0,1,0,0
-121.06,39.29,14,3.4028,171800.0,5,2,2,0,1,0,0
-120.89,39.3,17,3.5417,155100.0,6,2,2,0,1,0,0
-120.99,39.26,16,3.7917,179200.0,6,2,2,0,1,0,0
-121.03,39.37,15,2.6341,85000.0,4,3,1,0,1,0,0
-120.2,39.33,26,3.7841,109500.0,6,2,2,0,1,0,0
-120.1,39.37,10,4.5208,117300.0,6,2,2,0,1,0,0
-120.15,39.36,9,5.6856,138100.0,9,2,3,0,1,0,0
-120.27,39.35,11,4.665,145600.0,15,2,6,0,1,0,0
-120.23,39.36,7,4.0481,152300.0,22,2,8,0,1,0,0
-120.19,39.35,7,5.0622,174100.0,16,3,5,0,1,0,0
-117.96,33.94,34,4.8906,228900.0,5,3,1,1,0,0,0
-117.97,33.94,36,4.1205,217000.0,5,2,1,1,0,0,0
-117.97,33.94,35,4.0893,215700.0,5,2,1,1,0,0,0
-117.97,33.93,31,4.4107,202000.0,5,2,2,1,0,0,0
-117.97,33.93,33,4.5461,194000.0,4,2,1,1,0,0,0
-117.94,33.93,33,4.0833,162500.0,4,3,1,1,0,0,0
-117.96,33.93,15,4.7446,175400.0,5,2,2,1,0,0,0
-117.97,33.92,32,5.7796,241300.0,6,3,2,1,0,0,0
-117.97,33.93,35,4.1321,198100.0,5,2,1,1,0,0,0
-117.97,33.92,24,3.0,251400.0,4,2,2,1,0,0,0
-117.95,33.94,31,4.45,267900.0,5,2,1,1,0,0,0
-117.93,33.94,30,6.0516,245000.0,6,2,2,1,0,0,0
-117.92,33.94,30,4.7813,198200.0,5,2,1,1,0,0,0
-117.93,33.92,34,4.2443,174400.0,5,3,1,1,0,0,0
-117.93,33.93,33,2.1944,139600.0,4,2,1,1,0,0,0
-117.91,33.93,21,6.2452,291700.0,7,3,2,1,0,0,0
-117.91,33.91,24,4.9766,267100.0,5,2,2,1,0,0,0
-117.89,33.92,14,2.3935,125000.0,4,1,2,1,0,0,0
-117.9,33.9,19,4.9743,193500.0,5,2,2,1,0,0,0
-117.92,33.92,19,5.1952,302100.0,6,3,1,1,0,0,0
-117.92,33.91,33,6.1825,336900.0,6,2,2,1,0,0,0
-117.9,33.88,28,9.0055,375400.0,7,2,2,1,0,0,0
-117.92,33.89,12,5.0258,161800.0,5,1,2,1,0,0,0
-117.96,33.9,10,6.5635,346900.0,6,3,1,1,0,0,0
-117.98,33.9,6,4.8264,146800.0,5,1,3,1,0,0,0
-117.93,33.9,30,9.9071,500001.0,8,2,2,1,0,0,0
-117.94,33.89,30,6.7528,459600.0,6,2,2,1,0,0,0
-117.94,33.88,35,5.3738,365100.0,6,2,2,1,0,0,0
-117.98,33.87,29,3.8068,158700.0,4,3,1,1,0,0,0
-117.97,33.87,28,3.7054,169200.0,4,2,1,1,0,0,0
-117.97,33.86,35,3.5855,174300.0,4,3,1,1,0,0,0
-117.97,33.86,12,3.6471,141700.0,4,3,1,1,0,0,0
-117.96,33.86,35,3.7813,184900.0,5,2,1,1,0,0,0
-117.96,33.86,35,4.2937,183200.0,6,3,1,1,0,0,0
-117.96,33.87,35,3.7222,187500.0,5,3,1,1,0,0,0
-117.95,33.86,35,4.53,193500.0,5,3,1,1,0,0,0
-117.95,33.86,35,5.2099,191400.0,5,3,1,1,0,0,0
-117.95,33.87,35,4.4784,185200.0,4,2,1,1,0,0,0
-117.95,33.87,22,2.0227,55000.0,4,2,1,1,0,0,0
-117.96,33.87,37,4.7984,175800.0,4,2,1,1,0,0,0
-117.95,33.88,34,3.6705,275000.0,6,2,2,1,0,0,0
-117.95,33.86,36,5.197,195700.0,5,3,1,1,0,0,0
-117.94,33.86,35,4.75,185600.0,5,3,1,1,0,0,0
-117.93,33.88,52,5.1237,240000.0,5,2,2,1,0,0,0
-117.94,33.87,46,3.9375,187000.0,4,2,1,1,0,0,0
-117.93,33.88,32,7.2893,293500.0,6,2,2,1,0,0,0
-117.9,33.88,35,5.2897,230400.0,5,2,2,1,0,0,0
-117.88,33.88,15,3.0263,162500.0,2,1,1,1,0,0,0
-117.89,33.88,27,5.7519,243400.0,6,3,2,1,0,0,0
-117.89,33.87,25,3.0893,188200.0,3,1,1,1,0,0,0
-117.88,33.87,35,5.6409,190900.0,5,3,1,1,0,0,0
-117.89,33.87,32,3.0465,148900.0,4,2,1,1,0,0,0
-117.93,33.86,17,3.3438,186600.0,4,3,1,1,0,0,0
-117.93,33.87,29,1.7935,162500.0,3,5,1,1,0,0,0
-117.89,33.86,28,3.3008,193800.0,3,3,1,1,0,0,0
-117.87,33.91,16,4.2188,176300.0,5,2,2,1,0,0,0
-117.88,33.9,21,6.5945,277300.0,8,3,2,1,0,0,0
-117.86,33.91,16,6.4514,270800.0,7,3,2,1,0,0,0
-117.86,33.9,25,7.2478,299200.0,7,3,2,1,0,0,0
-117.87,33.9,21,6.8268,280300.0,6,3,2,1,0,0,0
-117.86,33.88,19,3.7361,201400.0,5,2,1,1,0,0,0
-117.87,33.88,25,3.025,156900.0,3,2,1,1,0,0,0
-117.88,33.87,21,3.2083,145300.0,4,3,1,1,0,0,0
-117.87,33.86,19,3.1534,324400.0,5,2,1,1,0,0,0
-117.87,33.87,16,3.0227,297100.0,4,5,1,1,0,0,0
-117.82,33.89,24,4.6172,238300.0,5,2,2,1,0,0,0
-117.83,33.9,23,6.5755,272800.0,6,3,2,1,0,0,0
-117.83,33.88,23,6.0132,259400.0,6,3,1,1,0,0,0
-117.83,33.88,18,6.9308,231700.0,6,3,2,1,0,0,0
-117.85,33.92,11,8.0287,371800.0,8,3,2,1,0,0,0
-117.8,33.89,25,7.0217,357900.0,8,3,2,1,0,0,0
-117.82,33.85,21,6.057,235900.0,6,3,1,1,0,0,0
-117.76,33.87,16,7.0592,288200.0,7,3,1,1,0,0,0
-117.8,33.79,13,4.3269,231400.0,5,3,1,1,0,0,0
-117.76,33.83,15,6.4415,300700.0,7,2,2,1,0,0,0
-117.62,33.77,43,4.6369,186400.0,4,2,2,1,0,0,0
-117.67,33.6,25,6.7921,266000.0,6,3,2,1,0,0,0
-117.66,33.58,16,7.5196,315600.0,7,3,2,1,0,0,0
-117.68,33.61,19,6.0689,248000.0,6,2,2,1,0,0,0
-117.65,33.63,16,8.4471,351300.0,7,3,2,1,0,0,0
-117.64,33.64,11,6.1935,293200.0,6,2,2,1,0,0,0
-117.65,33.62,15,6.2899,275000.0,6,2,2,1,0,0,0
-117.65,33.6,13,5.133,316100.0,6,2,2,1,0,0,0
-117.64,33.59,4,8.1611,348000.0,8,3,2,1,0,0,0
-117.65,33.58,2,7.8061,331400.0,11,3,3,1,0,0,0
-117.66,33.57,16,5.5545,214200.0,6,3,1,1,0,0,0
-117.65,33.59,8,8.0409,337900.0,7,3,2,1,0,0,0
-117.67,33.54,16,4.7981,170800.0,6,3,2,1,0,0,0
-117.67,33.54,15,4.8906,181800.0,5,3,1,1,0,0,0
-117.59,33.61,3,10.0765,378200.0,7,2,3,1,0,0,0
-117.58,33.65,4,5.7709,190300.0,5,2,2,1,0,0,0
-117.59,33.65,4,4.2463,182800.0,4,2,1,1,0,0,0
-117.61,33.41,35,6.1557,402900.0,6,2,2,0,0,0,1
-117.6,33.41,29,4.5476,309200.0,5,2,2,0,0,0,1
-117.65,33.42,25,3.3967,249400.0,6,1,3,0,0,0,1
-117.62,33.43,27,3.2232,247100.0,4,3,1,0,0,0,1
-117.62,33.43,24,2.7545,231300.0,3,2,1,0,0,0,1
-117.61,33.43,33,2.3545,187500.0,3,1,1,0,0,0,1
-117.62,33.42,27,3.1395,310000.0,4,1,2,0,0,0,1
-117.59,33.41,17,5.1298,246000.0,5,2,2,0,0,0,1
-117.6,33.42,23,4.665,280600.0,5,2,2,0,0,0,1
-117.61,33.43,24,3.9875,346500.0,6,2,2,0,0,0,1
-117.66,33.46,26,5.0877,288100.0,6,2,2,1,0,0,0
-117.65,33.49,16,4.3603,248800.0,5,1,3,1,0,0,0
-117.64,33.49,3,5.6197,271600.0,7,2,3,1,0,0,0
-117.63,33.47,4,6.3369,256000.0,4,2,1,0,0,0,1
-117.64,33.48,12,5.6754,275900.0,5,2,1,1,0,0,0
-117.69,33.6,17,5.4622,227000.0,6,3,1,1,0,0,0
-117.69,33.6,16,3.475,279500.0,5,3,1,1,0,0,0
-117.69,33.6,12,6.5413,332000.0,7,3,2,1,0,0,0
-117.69,33.59,13,7.9283,348100.0,7,3,2,1,0,0,0
-117.69,33.58,8,10.3953,500001.0,8,3,2,1,0,0,0
-117.68,33.49,17,4.245,214500.0,5,2,2,1,0,0,0
-117.68,33.51,19,6.323,480800.0,6,3,1,1,0,0,0
-117.69,33.47,13,5.756,305600.0,6,2,2,1,0,0,0
-117.66,33.5,16,4.4732,186300.0,6,2,2,1,0,0,0
-117.67,33.51,18,3.4792,126400.0,4,4,1,1,0,0,0
-117.7,33.47,20,4.1563,320800.0,4,2,2,1,0,0,0
-117.7,33.47,21,3.8403,350000.0,4,2,2,1,0,0,0
-117.72,33.43,5,3.8992,500001.0,7,2,3,1,0,0,0
-117.68,33.55,5,6.065,315500.0,5,2,2,1,0,0,0
-117.68,33.54,5,7.618,341400.0,7,3,2,1,0,0,0
-117.71,33.52,17,6.1007,340900.0,6,2,2,1,0,0,0
-117.7,33.55,12,7.1736,262100.0,6,2,2,1,0,0,0
-117.71,33.54,15,7.3878,318300.0,7,3,2,1,0,0,0
-117.7,33.57,9,3.6196,119900.0,4,1,2,1,0,0,0
-117.68,33.51,4,6.2661,268500.0,6,2,2,1,0,0,0
-117.7,33.5,4,5.5677,245400.0,5,2,2,1,0,0,0
-117.71,33.47,17,5.5507,345700.0,6,2,3,1,0,0,0
-117.71,33.64,14,8.111,308900.0,8,3,2,1,0,0,0
-117.71,33.63,16,3.4261,219700.0,5,2,1,1,0,0,0
-117.71,33.62,22,5.8898,242800.0,6,3,1,1,0,0,0
-117.76,33.72,14,7.9739,368700.0,8,3,2,1,0,0,0
-117.75,33.72,10,8.7603,362500.0,6,3,1,1,0,0,0
-117.76,33.71,15,3.2229,108300.0,2,1,2,1,0,0,0
-117.69,33.66,11,8.2953,350500.0,7,3,2,1,0,0,0
-117.69,33.64,16,6.9741,262000.0,6,3,2,1,0,0,0
-117.82,33.72,24,6.5987,272800.0,7,3,2,1,0,0,0
-117.81,33.71,16,7.3769,302400.0,7,3,2,1,0,0,0
-117.77,33.69,14,3.7988,184100.0,4,2,1,1,0,0,0
-117.77,33.69,16,2.1406,55000.0,4,1,3,1,0,0,0
-117.78,33.68,19,6.115,315600.0,7,3,2,1,0,0,0
-117.8,33.69,16,6.8219,325500.0,6,3,1,1,0,0,0
-117.8,33.69,14,4.2083,251000.0,4,2,2,1,0,0,0
-117.8,33.68,8,6.9133,274100.0,5,2,2,1,0,0,0
-117.81,33.67,8,7.7589,342900.0,6,2,2,1,0,0,0
-117.81,33.67,9,7.2025,275000.0,6,3,2,1,0,0,0
-117.81,33.68,8,5.1583,192200.0,4,2,2,1,0,0,0
-117.78,33.68,15,6.0634,234300.0,5,2,2,1,0,0,0
-117.78,33.68,14,4.6793,236800.0,5,2,2,1,0,0,0
-117.79,33.68,13,7.2118,311500.0,6,2,2,1,0,0,0
-117.8,33.67,5,8.284,302500.0,6,2,2,1,0,0,0
-117.82,33.67,17,6.276,290700.0,6,3,1,1,0,0,0
-117.77,33.72,10,6.5743,278700.0,7,2,2,1,0,0,0
-117.79,33.71,16,6.2162,283200.0,6,3,1,1,0,0,0
-117.79,33.7,6,4.4286,239500.0,4,2,1,1,0,0,0
-117.8,33.7,5,5.2923,194000.0,4,2,2,1,0,0,0
-117.79,33.69,16,8.7385,340000.0,8,3,2,1,0,0,0
-117.8,33.55,38,4.1304,433300.0,4,1,2,1,0,0,0
-117.79,33.56,36,7.866,500001.0,6,2,3,1,0,0,0
-117.8,33.55,35,5.8371,500001.0,5,1,2,1,0,0,0
-117.78,33.54,29,2.2969,450000.0,4,1,2,1,0,0,0
-117.83,33.66,15,6.5356,272800.0,5,1,3,1,0,0,0
-117.83,33.66,16,5.3423,291700.0,4,1,3,1,0,0,0
-117.87,33.61,25,7.79,500001.0,6,2,2,1,0,0,0
-117.86,33.62,23,7.9367,500001.0,9,3,2,1,0,0,0
-117.86,33.62,17,10.1989,500001.0,7,3,2,1,0,0,0
-117.76,33.54,28,6.9257,466400.0,6,2,2,1,0,0,0
-117.8,33.52,50,3.053,500001.0,5,2,2,1,0,0,0
-117.76,33.53,24,10.6349,500001.0,6,2,2,1,0,0,0
-117.78,33.51,44,6.6178,500001.0,6,1,3,1,0,0,0
-117.72,33.61,26,2.5685,80400.0,4,1,3,1,0,0,0
-117.71,33.6,25,2.7601,72500.0,4,1,3,1,0,0,0
-117.84,33.66,5,3.7857,231600.0,4,2,1,1,0,0,0
-117.84,33.65,4,2.2262,225000.0,4,2,1,1,0,0,0
-117.83,33.65,8,4.1103,250400.0,5,2,2,1,0,0,0
-117.82,33.66,15,6.4967,387500.0,6,2,2,1,0,0,0
-117.8,33.63,15,11.1121,493000.0,7,3,2,1,0,0,0
-117.81,33.64,16,11.0138,442100.0,7,2,2,1,0,0,0
-117.87,33.6,35,5.1155,500000.0,3,1,2,1,0,0,0
-117.87,33.59,44,6.6544,500001.0,6,2,2,1,0,0,0
-117.86,33.6,30,6.6265,500001.0,6,2,2,1,0,0,0
-117.9,33.61,41,4.0764,500001.0,5,1,2,1,0,0,0
-117.92,33.61,23,3.5682,500001.0,6,1,3,1,0,0,0
-117.91,33.61,36,11.216,500001.0,8,2,3,1,0,0,0
-117.9,33.61,19,13.1738,500001.0,7,2,3,1,0,0,0
-117.89,33.61,41,6.0247,500001.0,6,1,3,1,0,0,0
-117.89,33.61,44,5.1923,500001.0,6,2,2,1,0,0,0
-117.89,33.6,40,5.6336,500001.0,5,1,3,1,0,0,0
-117.89,33.61,45,4.2222,500001.0,5,1,2,1,0,0,0
-117.9,33.63,26,3.2125,455000.0,4,1,2,1,0,0,0
-117.9,33.63,28,7.1148,500001.0,6,2,2,1,0,0,0
-117.9,33.66,13,3.6042,226000.0,4,2,1,1,0,0,0
-117.9,33.65,28,5.2549,261800.0,4,2,1,1,0,0,0
-117.9,33.65,30,3.4125,284100.0,4,2,2,1,0,0,0
-117.91,33.65,17,2.2222,276800.0,3,2,1,1,0,0,0
-117.9,33.64,36,5.0532,310900.0,5,2,2,1,0,0,0
-117.91,33.64,40,3.6406,326100.0,5,2,2,1,0,0,0
-117.91,33.63,32,2.7264,311100.0,4,2,2,1,0,0,0
-117.91,33.63,30,4.9125,335700.0,5,2,1,1,0,0,0
-117.92,33.63,24,3.5161,236400.0,4,2,2,1,0,0,0
-117.92,33.62,37,5.2416,471300.0,5,2,2,1,0,0,0
-117.92,33.62,35,6.5842,458500.0,5,2,2,1,0,0,0
-117.91,33.61,27,5.9196,500001.0,8,2,4,1,0,0,0
-117.91,33.62,32,4.4063,500001.0,4,2,2,1,0,0,0
-117.91,33.62,35,9.2175,500001.0,6,2,2,1,0,0,0
-117.92,33.61,18,5.3369,312500.0,5,1,3,1,0,0,0
-117.93,33.62,33,4.5658,500001.0,5,2,2,1,0,0,0
-117.94,33.62,28,6.5928,439100.0,5,2,2,1,0,0,0
-117.93,33.61,27,3.8125,366700.0,5,2,2,1,0,0,0
-117.93,33.62,37,7.0516,500001.0,5,1,2,1,0,0,0
-117.93,33.65,35,4.4211,215200.0,5,3,1,1,0,0,0
-117.93,33.64,31,2.7143,185400.0,3,3,1,1,0,0,0
-117.94,33.64,18,2.6221,272000.0,4,2,2,1,0,0,0
-117.93,33.64,24,2.5301,192900.0,3,3,1,1,0,0,0
-117.91,33.65,19,4.1029,213400.0,4,2,1,1,0,0,0
-117.93,33.65,29,3.5179,225000.0,3,3,1,1,0,0,0
-117.92,33.65,28,0.9702,225400.0,2,1,1,1,0,0,0
-117.92,33.65,20,3.184,220000.0,3,2,1,1,0,0,0
-117.93,33.65,27,2.75,275000.0,3,2,1,1,0,0,0
-117.94,33.66,16,5.5,224100.0,5,2,2,1,0,0,0
-117.94,33.65,15,5.2732,209700.0,4,2,1,1,0,0,0
-117.93,33.65,34,4.2036,220100.0,4,3,1,1,0,0,0
-117.93,33.69,19,5.01,263800.0,6,2,2,1,0,0,0
-117.92,33.68,25,4.4732,245600.0,4,2,1,1,0,0,0
-117.93,33.68,33,5.069,264200.0,6,2,2,1,0,0,0
-117.91,33.69,30,5.2815,229500.0,6,3,2,1,0,0,0
-117.9,33.67,26,6.1601,266100.0,6,3,1,1,0,0,0
-117.86,33.71,21,3.152,152800.0,4,5,1,1,0,0,0
-117.87,33.71,13,3.5326,262500.0,3,2,1,1,0,0,0
-117.88,33.71,30,3.5551,185200.0,4,5,1,1,0,0,0
-117.88,33.7,18,5.4836,225800.0,5,3,1,1,0,0,0
-117.88,33.7,16,3.8029,205400.0,4,2,1,1,0,0,0
-117.88,33.73,32,4.5726,177500.0,5,5,1,1,0,0,0
-117.88,33.72,36,3.89,170000.0,5,4,1,1,0,0,0
-117.86,33.72,37,3.413,150600.0,3,5,1,1,0,0,0
-117.86,33.72,32,3.5511,159100.0,4,5,1,1,0,0,0
-117.84,33.74,24,3.3611,134600.0,4,2,1,1,0,0,0
-117.85,33.74,19,2.7059,159800.0,3,3,1,1,0,0,0
-117.86,33.73,26,2.6385,180200.0,3,5,1,1,0,0,0
-117.89,33.73,33,3.0824,177400.0,3,6,1,1,0,0,0
-117.89,33.74,32,2.9167,158400.0,4,6,1,1,0,0,0
-117.89,33.74,34,3.2292,160600.0,5,6,1,1,0,0,0
-117.9,33.74,19,2.2105,180400.0,4,3,1,1,0,0,0
-117.9,33.74,18,2.3783,166700.0,4,4,1,1,0,0,0
-117.88,33.74,16,3.1691,159400.0,3,5,1,1,0,0,0
-117.87,33.74,16,2.7632,158900.0,3,5,1,1,0,0,0
-117.9,33.75,32,3.7143,163000.0,4,5,1,1,0,0,0
-117.88,33.78,26,3.5972,187500.0,5,3,1,1,0,0,0
-117.88,33.77,31,6.9737,288800.0,7,2,2,1,0,0,0
-117.89,33.77,35,3.9219,189600.0,4,3,1,1,0,0,0
-117.87,33.77,52,8.0784,320300.0,6,2,2,1,0,0,0
-117.84,33.76,14,4.2798,218800.0,3,1,2,1,0,0,0
-117.85,33.76,33,4.5461,213800.0,5,2,1,1,0,0,0
-117.84,33.76,26,4.3698,229600.0,5,2,1,1,0,0,0
-117.8,33.76,27,6.9014,366800.0,7,3,2,1,0,0,0
-117.79,33.75,26,13.466,500001.0,8,3,2,1,0,0,0
-117.79,33.75,26,9.3845,500001.0,7,2,2,1,0,0,0
-117.8,33.74,33,6.5616,290200.0,6,2,2,1,0,0,0
-117.82,33.76,27,6.5308,287800.0,7,2,2,1,0,0,0
-117.82,33.76,33,6.2944,265600.0,6,3,2,1,0,0,0
-117.81,33.76,32,5.5654,281800.0,6,2,2,1,0,0,0
-117.83,33.8,31,3.8681,196000.0,4,2,1,1,0,0,0
-117.84,33.79,37,5.3041,235700.0,5,2,1,1,0,0,0
-117.84,33.78,26,4.6125,229200.0,5,2,2,1,0,0,0
-117.8,33.83,17,11.1228,500001.0,8,3,2,1,0,0,0
-117.82,33.82,22,8.3637,500001.0,8,3,2,1,0,0,0
-117.81,33.81,19,8.9257,431800.0,8,3,2,1,0,0,0
-117.81,33.82,22,10.8111,500001.0,8,3,2,1,0,0,0
-117.83,33.82,26,5.7817,267600.0,7,2,2,1,0,0,0
-117.82,33.81,25,5.4395,244000.0,6,3,2,1,0,0,0
-117.82,33.81,30,6.0705,236700.0,6,3,1,1,0,0,0
-117.85,33.79,46,3.4234,200000.0,5,2,2,1,0,0,0
-117.85,33.79,52,3.6827,236800.0,5,2,2,1,0,0,0
-117.85,33.79,52,3.8929,211000.0,4,2,1,1,0,0,0
-117.85,33.79,40,2.4688,236400.0,3,2,1,1,0,0,0
-117.86,33.79,34,3.8929,187500.0,4,2,1,1,0,0,0
-117.86,33.8,35,3.5172,190400.0,5,3,1,1,0,0,0
-117.86,33.84,19,3.0087,159400.0,4,2,1,1,0,0,0
-117.86,33.83,23,5.3439,227100.0,5,2,2,1,0,0,0
-117.84,33.8,34,3.59,230600.0,6,2,2,1,0,0,0
-117.89,33.83,35,5.6276,200800.0,6,3,2,1,0,0,0
-117.87,33.82,26,5.9397,249400.0,6,3,2,1,0,0,0
-117.9,33.85,35,3.6,193500.0,5,3,1,1,0,0,0
-117.89,33.85,18,3.875,273000.0,5,3,1,1,0,0,0
-117.89,33.84,33,2.8021,195100.0,4,3,1,1,0,0,0
-117.88,33.85,25,2.3173,225000.0,4,1,2,1,0,0,0
-117.88,33.84,25,3.9286,262700.0,4,2,1,1,0,0,0
-117.87,33.84,23,4.5,237300.0,4,2,1,1,0,0,0
-117.87,33.84,25,4.0724,231400.0,5,2,2,1,0,0,0
-117.87,33.84,16,4.5112,139000.0,4,2,2,1,0,0,0
-117.87,33.84,17,5.1182,249200.0,6,3,1,1,0,0,0
-117.92,33.84,45,4.6111,223000.0,5,4,1,1,0,0,0
-117.94,33.85,26,3.3393,168600.0,4,3,1,1,0,0,0
-117.93,33.85,31,3.875,183900.0,7,3,2,1,0,0,0
-117.93,33.85,36,3.2188,196900.0,5,2,2,1,0,0,0
-117.96,33.85,36,4.8438,185700.0,5,3,1,1,0,0,0
-117.95,33.84,19,3.75,173400.0,4,2,1,1,0,0,0
-117.98,33.85,23,4.765,181500.0,5,2,1,1,0,0,0
-117.98,33.84,33,3.9539,191100.0,5,2,1,1,0,0,0
-118.01,33.82,31,4.0625,225900.0,5,3,1,1,0,0,0
-118.0,33.83,26,3.9333,196100.0,4,2,1,1,0,0,0
-117.95,33.83,31,4.9394,217800.0,5,3,1,1,0,0,0
-117.94,33.82,27,3.4,196900.0,4,2,1,1,0,0,0
